y,m,d,Prec,Ep,Tavg,Tmax,Runoff
2009,3,24,25.36,0.54,0.5,3.7,2.2375
2009,3,25,12.26,0.72,0.4,3.2,2.107
2009,3,26,10.72,0.54,1.9,4.9,2.3412
2009,3,27,4.1,0.24,4.4,8.4,5.203
2009,3,28,7.61,0.13,3.7,9.7,3.6076
2009,3,29,10.46,0.08,1.3,2.5,3.1171
2009,3,30,1.52,0.53,2.9,5.8,2.631
2009,3,31,0,0.5,3.4,7.4,2.1048
2009,4,1,0,0.43,5.3,11,1.8863
2009,4,2,0.37,0.24,7.1,15.1,2.1405
2009,4,3,0.37,0.57,7.7,14.2,2.6009
2009,4,4,8.45,0,7.2,12.7,2.7492
2009,4,5,1.52,0.26,8.3,13.1,2.6935
2009,4,6,0.08,0.68,8.3,16.1,2.631
2009,4,7,0.17,0.93,9.8,16.8,2.4783
2009,4,8,0.13,0.73,9.3,14,2.2509
2009,4,9,0.02,0.89,10.7,18,2.1884
2009,4,10,0,1.24,9.4,18.4,2.2196
2009,4,11,0.17,1.29,9.6,18.1,2.1227
2009,4,12,0,1.29,9.9,16.1,1.9521
2009,4,13,0.21,1.12,9.3,15.1,1.8707
2009,4,14,0.38,1.22,9.6,16,1.786
2009,4,15,0.08,1.58,10.4,19,1.7224
2009,4,16,3.32,1.38,8.7,15.8,1.6667
2009,4,17,2.86,1.44,6.9,10.8,1.5463
2009,4,18,1.82,1.61,7.1,10.9,1.3991
2009,4,19,1.75,1.52,8.2,13.8,1.2843
2009,4,20,3.81,1.3,9.1,13.9,1.2888
2009,4,21,2.67,1.51,10.2,15.4,1.349
2009,4,22,2.08,2.16,10.3,14.8,1.2787
2009,4,23,6.15,2.22,6.8,10.2,1.2341
2009,4,24,1.13,2.52,7.4,14.2,1.1048
2009,4,25,0,3.1,10.4,19,1.0034
2009,4,26,0,3.09,10.7,18,0.9889
2009,4,27,4.18,1.72,9.9,13.9,1.01
2009,4,28,10.58,1.47,6.8,8.8,1.1282
2009,4,29,7.42,1.91,5.7,8.1,1.34
2009,4,30,2.4,2.01,7.2,10.9,1.0981
2009,5,1,4.3,2.23,8.7,14.3,0.9777
2009,5,2,14.19,2.51,9.2,14,1.9933
2009,5,3,4.33,3.25,11,16.1,1.3322
2009,5,4,19.28,1.55,7.2,8.8,4.3869
2009,5,5,1.19,1.98,6.9,9.7,2.4081
2009,5,6,2.49,2.32,10.3,14.8,1.621
2009,5,7,0,3.89,12.5,19.4,1.3545
2009,5,8,4.25,3.25,13.6,21,1.2787
2009,5,9,1.78,3.69,15.5,21.9,1.1728
2009,5,10,2.26,3.34,14.9,20.5,1.0702
2009,5,11,1.21,3.23,14.7,20.4,1.0078
2009,5,12,3.53,3.14,15,20.7,1.1427
2009,5,13,5.82,2.99,14.8,19.7,1.0479
2009,5,14,9.19,3.14,15,20.1,1.107
2009,5,15,18.36,2.89,12.9,17.6,0.971
2009,5,16,3.06,2.14,11.8,15.1,1.0792
2009,5,17,2.45,4.29,16.2,23.5,0.9108
2009,5,18,11.66,1.44,11.8,12.9,1.0357
2009,5,19,0.43,3.15,14,18,0.9588
2009,5,20,0.01,4.54,16,22.9,0.8885
2009,5,21,1.41,3.64,17.1,23.8,0.9443
2009,5,22,14.92,2.81,15.8,20.1,1.0212
2009,5,23,0.04,4.31,18.1,23.9,0.9052
2009,5,24,0.43,4.6,20.5,27,0.8852
2009,5,25,0.11,4.86,20.6,27.8,0.9287
2009,5,26,31.63,3.53,16.6,23.3,1.2587
2009,5,27,17.84,3.12,11.3,13.9,3.4025
2009,5,28,1.87,1.74,11.8,14,1.5374
2009,5,29,1.33,4.29,11.3,14.6,1.3902
2009,5,30,0.02,4.17,11.6,17,1.1282
2009,5,31,1.42,3.29,11.6,15.2,1.0368
2009,6,1,0.4,3.18,12.5,16.6,1.0056
2009,6,2,1.09,3.23,13.6,17.4,0.9677
2009,6,3,2.17,3.66,13.6,17.5,0.9487
2009,6,4,0.59,3.06,12.7,15.9,0.8885
2009,6,5,2.59,3.54,13.4,17.8,0.9242
2009,6,6,20.23,1.44,11.3,14.2,2.5151
2009,6,7,7.72,3.81,12.4,18.8,2.2776
2009,6,8,5.56,2.99,14.1,18.3,1.7336
2009,6,9,10.47,2.84,13.6,16.8,1.3456
2009,6,10,0.9,3.63,14.4,18.4,1.592
2009,6,11,8.41,3.91,13.3,16.6,1.2832
2009,6,12,0.38,3.67,14,17.7,1.1561
2009,6,13,0.04,3.84,16.3,20,1.126
2009,6,14,0.17,4.67,19,26.2,1.107
2009,6,15,31.4,2.48,18.3,22.5,1.8495
2009,6,16,7.43,2.69,15.4,17.7,8.0503
2009,6,17,0,4.45,17,21.9,3.2486
2009,6,18,0.85,3.95,19.5,24.1,2.3423
2009,6,19,36.38,2.54,15.2,18.6,6.0625
2009,6,20,6.44,3.45,12.1,15.7,5.1706
2009,6,21,7.87,3.12,11,13.8,3.1494
2009,6,22,22.89,3.04,9.2,11.9,9.7058
2009,6,23,26.79,1.55,9.4,10.5,14.0001
2009,6,24,0.33,1.21,11.9,14,8.0848
2009,6,25,2.32,3,14.9,18.8,4.3835
2009,6,26,2.47,3.67,15.9,20.3,3.4839
2009,6,27,20.87,1.17,14.5,16.8,3.6868
2009,6,28,1.91,3.47,17.2,20.8,3.7871
2009,6,29,2.41,3.77,17.7,21.9,2.8562
2009,6,30,1.15,4.35,18.6,23,2.5184
2009,7,1,2.53,4.09,18.9,23.6,2.3623
2009,7,2,3.02,4.45,19.2,24.1,2.2263
2009,7,3,3.63,3.67,18.4,23.4,3.8975
2009,7,4,2.16,4.07,18.7,22.5,2.6399
2009,7,5,7.39,3.96,18.2,22.6,8.7192
2009,7,6,17.11,2.71,16.8,19.6,3.5965
2009,7,7,13.63,2.29,13.6,15.7,3.1583
2009,7,8,3.77,4.12,12.8,16.5,3.4404
2009,7,9,5.88,3.89,12.9,16.9,2.252
2009,7,10,1.98,3.71,12.8,15.7,1.8005
2009,7,11,0.93,3.2,13.4,16.6,1.5597
2009,7,12,0.29,2.67,15.9,21.8,1.3902
2009,7,13,0.04,3.99,20,25.6,1.2832
2009,7,14,3.21,3.76,20.4,25.1,1.398
2009,7,15,4.65,2.88,19.6,23.3,1.6344
2009,7,16,1.91,3.55,20.2,23.8,1.2297
2009,7,17,38.7,2.39,15.7,19,4.1238
2009,7,18,19.89,2.32,10.1,12.3,17.0838
2009,7,19,0.51,2.82,12.5,17.3,4.8986
2009,7,20,0.58,3.6,15.8,19.8,2.767
2009,7,21,0.62,4.71,19.5,27,2.068
2009,7,22,0.27,4.53,20.7,27.8,1.7146
2009,7,23,15.95,4.07,19.8,27.9,2.6801
2009,7,24,12.96,3.44,16.9,21,3.9911
2009,7,25,4.48,3.96,14.5,17.3,6.1383
2009,7,26,0,4.39,16,21.2,2.8518
2009,7,27,7.14,4.81,19.6,27.4,2.0346
2009,7,28,10.3,2.67,16.3,18.4,8.4572
2009,7,29,0,4.58,18.9,25.4,3.3345
2009,7,30,0.52,1.85,17,19.1,2.2018
2009,7,31,0.6,2.15,16.7,19.4,1.8094
2009,8,1,0.32,3.69,19.1,24.2,1.5764
2009,8,2,14.16,2,16.4,19.7,1.6143
2009,8,3,30.62,1.14,13.8,15.1,5.495
2009,8,4,1.65,3.39,15.5,19,14.8084
2009,8,5,0,4.1,16.7,22.7,4.009
2009,8,6,0.04,3.98,18.2,23.6,2.4638
2009,8,7,0.71,3.58,19.1,23.7,1.9142
2009,8,8,8.08,2.25,17.9,21.8,5.1327
2009,8,9,4.44,3.28,18.2,21.8,5.6467
2009,8,10,11.68,2.49,16.7,21.2,2.9833
2009,8,11,1.44,3.31,17.3,20.6,3.2609
2009,8,12,1.04,2.87,17.4,20.9,2.1227
2009,8,13,7.47,3.42,17.7,22.2,1.7414
2009,8,14,6.18,3.25,17.8,21,1.5719
2009,8,15,0,3.82,19.2,25.1,1.398
2009,8,16,0,4.2,20.7,26.6,1.2542
2009,8,17,3.74,4.01,21.4,26.6,1.1572
2009,8,18,1.37,3.62,19.8,24.1,1.1338
2009,8,19,0,4.11,21.4,27.7,1.0457
2009,8,20,0,4.33,22.7,29.7,0.9799
2009,8,21,5.39,2.69,19.6,23.1,0.9231
2009,8,22,7.85,1.4,15.2,17,2.0814
2009,8,23,0,3.52,16.2,21.8,1.0881
2009,8,24,0.01,3.57,19.3,26.2,0.971
2009,8,25,6.91,2.86,18.5,23.6,0.9877
2009,8,26,1.99,1.69,17.7,20.8,1.1304
2009,8,27,0.3,3.25,18.6,23.5,0.903
2009,8,28,6.62,2.6,18.1,22.8,0.8317
2009,8,29,2.35,2.23,13.9,15.4,0.8974
2009,8,30,0,3.22,13.8,18.2,0.7938
2009,8,31,0,3.35,15.9,22.8,0.7436
2009,9,1,8.18,3.68,19.3,26.8,0.7525
2009,9,2,2.13,2.37,17.8,21.6,2.854
2009,9,3,6.49,2.67,16.5,20.7,2.9209
2009,9,4,16.98,2.69,13.7,18.7,2.534
2009,9,5,0.17,2.74,10.7,14,2.0903
2009,9,6,0,2.81,12,16,1.4236
2009,9,7,0,3.19,13.6,20.5,1.1349
2009,9,8,0,3.24,14.7,21.6,0.9822
2009,9,9,0,2.75,14.2,19.1,0.9019
2009,9,10,0.82,2.29,14.5,18.5,0.8183
2009,9,11,1.27,1.95,13.7,17.1,0.7737
2009,9,12,0.59,1.58,13,15.6,0.7324
2009,9,13,4.71,1.85,12.4,15.5,0.7336
2009,9,14,8.75,2.15,9.6,11.4,1.4348
2009,9,15,0.02,2.19,11.4,16.9,0.864
2009,9,16,2.31,1.5,13.7,18.4,0.7871
2009,9,17,5.09,1.14,13.8,16.3,0.7826
2009,9,18,0.06,2.38,15.1,20.9,0.7068
2009,9,19,1.92,1.96,14.6,19.3,0.6633
2009,9,20,7.51,1.67,14.5,17.1,0.6421
2009,9,21,0.72,2.04,15.8,19.1,0.689
2009,9,22,0.23,1.71,15.5,19.7,0.6042
2009,9,23,0.71,1.44,15.4,19.2,0.5942
2009,9,24,0.47,1.54,16.1,18.9,0.5976
2009,9,25,1.98,1.42,14.4,16.5,0.5775
2009,9,26,1.03,1.49,14,17.4,0.5563
2009,9,27,0.6,1.8,13.2,18.3,0.5329
2009,9,28,0.04,1.86,13,18.6,0.5217
2009,9,29,0.01,2.08,13.8,18.5,0.5206
2009,9,30,0,1.71,13,17.6,0.5262
2009,10,1,2.54,1.33,12.3,15.6,0.524
2009,10,2,2.22,1.65,11.2,13.5,0.5173
2009,10,3,0.01,1.81,11.4,15.5,0.5061
2009,10,4,0,1.7,11.7,16,0.4772
2009,10,5,0.35,1.08,12.5,18.2,0.4805
2009,10,6,0.33,1.67,16.2,22.8,0.4827
2009,10,7,0,1.99,16.7,23.7,0.4838
2009,10,8,15.5,0.95,14.1,17.9,0.5151
2009,10,9,7.21,1.24,13.7,16.7,0.7235
2009,10,10,13.66,0.91,11.4,14.1,0.6968
2009,10,11,3.77,1.49,10.4,13.6,1.3835
2009,10,12,29.24,1.7,6.6,9.9,1.9142
2009,10,13,12.71,1.27,4.1,6.8,3.2832
2009,10,14,4.07,1.2,1.6,3.5,4.4538
2009,10,15,0.79,0.89,0.3,2.5,2.1093
2009,10,16,6.74,0.69,1.6,4.7,1.6856
2009,10,17,17.94,0.06,1.3,1.9,3.9621
2009,10,18,3.4,0.21,1.8,3.5,4.2799
2009,10,19,0,0.59,2.3,4.4,2.6555
2009,10,20,0,0.86,4.5,11.3,2.0658
2009,10,21,0.22,0.94,5.7,14.3,2.1449
2009,10,22,1.58,0.25,7,10.7,2.5641
2009,10,23,7.85,0.29,5.7,8.4,3.2252
2009,10,24,0.43,1.01,8,12.3,3.9465
2009,10,25,0.2,0.52,9.6,14.2,2.6399
2009,10,26,2.81,0.39,9.3,10.4,2.6455
2009,10,27,0.01,1.21,7.6,12.4,2.1137
2009,10,28,0,0.92,7.5,15.3,1.7726
2009,10,29,0,1.03,7.8,14.3,1.5641
2009,10,30,0.01,0.78,6,11.5,1.4225
2009,10,31,0,0.77,5.5,11.9,1.3244
2009,11,1,0,1,6.7,15.1,1.2464
2009,11,2,26.67,0.23,5.6,8.2,2.2609
2009,11,3,4.69,1.04,4.5,7.7,2.3133
2009,11,4,10.76,0.97,4.5,7.5,3.5653
2009,11,5,0.22,0.87,3.8,8.9,2.4415
2009,11,6,1.21,0.58,4.2,6.4,1.8228
2009,11,7,0.61,0.67,3.7,8.9,1.5976
2009,11,8,8.02,0.61,2.8,4.5,1.6477
2009,11,9,7.18,0.35,1.8,3.4,1.8172
2009,11,10,0.84,0.59,2.6,4.6,1.6823
2009,11,11,0.45,0.5,3.3,5.4,1.5552
2009,11,12,0.86,0.12,4,6.4,1.5742
2009,11,13,0.04,0.33,7.1,13.7,1.6901
2009,11,14,2.55,0.51,7.7,14.1,1.5318
2009,11,15,1.01,0.52,6.3,11.9,1.4995
2009,11,16,3.6,0.28,8.2,12.6,3.0089
2009,11,17,3.01,0.8,9,16.2,2.291
2009,11,18,7.91,0.64,8.4,12.5,5.8284
2009,11,19,0,0.58,6.2,14.7,3.1862
2009,11,20,0,0.45,7.2,15.4,2.272
2009,11,21,0,0.46,5.9,14.6,1.8952
2009,11,22,0.35,0.19,5.6,11.6,1.7012
2009,11,23,1.46,0.48,5.8,10.1,1.5831
2009,11,24,10.7,0.26,5.8,8.5,1.8317
2009,11,25,0,0.55,4.4,13.5,1.6243
2009,11,26,1.42,0.21,4.3,7.4,1.5017
2009,11,27,2.85,0.54,3.7,9.4,1.388
2009,11,28,0.18,0.56,2.2,9.4,1.4025
2009,11,29,0.2,0.3,3.5,9.6,1.2787
2009,11,30,40.65,0.01,0.8,2.9,3.4783
2009,12,1,12.51,0.03,0,0.9,5.4817
2009,12,2,0.03,0.19,-2.9,3.7,4.1439
2009,12,3,0.32,0.08,-3.5,5,2.6856
2009,12,4,7.87,0,-0.7,0.8,3.2297
2009,12,5,0,0.05,-2.6,4.4,2.514
2009,12,6,1.04,0.01,1.7,5.6,2.2241
2009,12,7,6.68,0,4.6,7.7,3.8518
2009,12,8,10.96,0.12,1.8,2.9,5.0034
2009,12,9,2.05,0.1,1.3,5.6,3.2442
2009,12,10,7.3,0,1.2,4.9,3.3958
2009,12,11,18.42,0,0.1,1,5.4449
2009,12,12,3.04,0.21,-1.1,0.5,4.6087
2009,12,13,0.26,0.14,-3.8,-1.8,3.0023
2009,12,14,0,0.07,-5.9,-3.3,2.349
2009,12,15,0.57,0.05,-6.2,-5.1,2.0045
2009,12,16,0.63,0.08,-5.8,-4.5,1.7837
2009,12,17,0.55,0.08,-7.2,-5.8,1.6388
2009,12,18,0.44,0.06,-8.3,-4.6,1.4995
2009,12,19,6.06,0.1,-9.2,-7.1,1.4214
2009,12,20,3.12,0.1,-13.2,-7.3,1.3133
2009,12,21,2.93,0.11,-3.9,-0.2,1.3255
2009,12,22,2.39,0.16,0.6,3.5,1.5273
2009,12,23,7.74,0.04,1.2,2.5,2.3479
2009,12,24,2.04,0,2.7,8.4,1.961
2009,12,25,9.67,0,1.5,4.1,2.4504
2009,12,26,0,0.03,-1,3.3,1.9521
2009,12,27,1.93,0.02,0.8,3.8,1.6054
2009,12,28,0.48,0.02,1.8,4.1,1.4326
2009,12,29,6.9,0.02,2.5,6.8,1.5753
2009,12,30,7.58,0,2.7,6.1,5.3546
2009,12,31,4.86,0,0.1,3.6,3.6076
2010,1,1,10.93,0,-0.8,3.2,2.8417
2010,1,2,6.53,0.43,-3.9,-0.8,2.7871
2010,1,3,0,0.03,-4.6,-0.3,1.9342
2010,1,4,0.11,0.02,-4,-1.2,1.6433
2010,1,5,0,0.03,-4,-1.1,1.5017
2010,1,6,1.43,0.02,-3.4,-1.7,1.4002
2010,1,7,1.15,0.07,-1.9,0.9,1.2977
2010,1,8,1.95,0.09,-3.9,-2.1,1.2319
2010,1,9,1.96,0.13,-6.1,-5.1,1.1617
2010,1,10,0.18,0.07,-6,-4.9,1.0903
2010,1,11,2.18,0.01,-5.4,-2.6,1.0513
2010,1,12,0.44,0.08,-4,0.3,1.0335
2010,1,13,1.95,0.04,-3.4,1.9,1.0089
2010,1,14,0.04,0.11,-2.2,4.6,1.0167
2010,1,15,0,0.06,-4.3,1.4,0.9643
2010,1,16,0.12,0.01,-4.9,5.2,0.9108
2010,1,17,5.31,0.01,-0.3,3.9,1.0435
2010,1,18,1.14,0.1,-1.8,2.5,1.0368
2010,1,19,0,0.1,-3.1,3.2,0.9889
2010,1,20,0.83,0.06,-2.5,3.5,0.9454
2010,1,21,5.41,0.03,-0.7,2.2,0.9521
2010,1,22,0.02,0.12,-2.8,2,0.942
2010,1,23,0,0.06,-3.4,3.2,0.8874
2010,1,24,0,0.06,-1.3,4.7,0.8462
2010,1,25,1.16,0.03,-1.2,2.5,0.8328
2010,1,26,3.99,0.23,-3.4,-1.7,0.8439
2010,1,27,0.11,0.13,-7.7,-4.8,0.8071
2010,1,28,10.84,0.03,-4.6,-2.1,0.8205
2010,1,29,3.67,0.1,-3.8,0.3,0.8417
2010,1,30,14.13,0.22,-4.4,-2.8,0.8551
2010,1,31,2.33,0.21,-8.2,-5.1,0.7603
2010,2,1,2.86,0.2,-9.6,-4.6,0.7369
2010,2,2,1.41,0.18,-5.4,-1.7,0.7391
2010,2,3,7.51,0.07,-0.6,2.8,0.8283
2010,2,4,0,0.17,-1.2,7.6,0.9041
2010,2,5,10.41,0,0.4,4.5,1.01
2010,2,6,7.28,0.11,1,2.7,2.7615
2010,2,7,3.9,0.22,-0.6,1.7,2.9175
2010,2,8,0,0.55,-6.8,-0.4,2.1327
2010,2,9,0,0.26,-5.2,2.8,1.5329
2010,2,10,6.64,0.13,-6,-3.8,1.262
2010,2,11,3.93,0.24,-8.7,-6.6,1.0792
2010,2,12,0.97,0.19,-8.9,-5.9,0.942
2010,2,13,0,0.18,-11.1,-5.7,0.8662
2010,2,14,0.07,0.12,-10,-5.4,0.8194
2010,2,15,0.02,0.14,-9.1,-2.7,0.7793
2010,2,16,0,0.27,-7.2,2.3,0.7369
2010,2,17,0,0.1,-1.7,6.8,0.7347
2010,2,18,0.72,0.11,1.6,6.1,0.8027
2010,2,19,9.69,0.06,-0.3,3.9,1.2397
2010,2,20,3.04,0.56,-1.7,1.2,2.0613
2010,2,21,0.11,0.66,-2.3,6.1,1.4727
2010,2,22,0.4,0.35,0.8,8.5,1.4292
2010,2,23,3.38,0.04,2,7.6,1.7837
2010,2,24,0.75,0.06,2.6,7.8,2.0078
2010,2,25,0.27,0.29,3.7,10.8,1.8384
2010,2,26,7.03,0.17,2.6,7.5,1.7782
2010,2,27,0.02,0.7,2.5,11,1.4983
2010,2,28,2.12,0.47,4.4,7.5,1.3779
2010,3,1,0.95,0.4,3,6.4,1.3958
2010,3,2,7.15,0.06,2.6,5,1.2252
2010,3,3,0.05,0.42,2.6,6.5,1.0881
2010,3,4,2.94,0.6,0,1.6,1.0312
2010,3,5,1.83,0.97,-3.3,-1.4,0.9052
2010,3,6,9.93,0.17,-4.7,-1.7,0.8618
2010,3,7,0.1,0.74,-6.9,-0.5,0.8517
2010,3,8,0,0.64,-10.6,-2.2,0.7704
2010,3,9,0.12,0.42,-10.5,-3.4,0.7258
2010,3,10,0.91,0.26,-5,-1.3,0.7102
2010,3,11,5.08,0.18,-4.1,-2.2,0.7124
2010,3,12,0.11,0.39,-3.8,0.4,0.689
2010,3,13,0.2,0.54,-3.1,1.8,0.6589
2010,3,14,0.81,0.4,-1.7,2.4,0.6377
2010,3,15,3.89,0.33,-1.8,2,0.6377
2010,3,16,9.8,0.34,-1.2,3.1,0.9643
2010,3,17,0,0.85,-0.9,9.7,0.7815
2010,3,18,0,0.76,4.1,13.9,0.7113
2010,3,19,0,0.7,5.3,14.4,0.7369
2010,3,20,0.26,0.33,6.6,12.9,0.922
2010,3,21,6.7,0,6.8,11.5,2.349
2010,3,22,1.57,0,6.8,9.6,3.2765
2010,3,23,0.07,0.26,5.7,11.4,2.2297
2010,3,24,0,0.5,8,16.6,1.9119
2010,3,25,0,0.79,6.4,13.1,1.7581
2010,3,26,10.35,0.26,4.6,13.8,2.2241
2010,3,27,3.96,0.49,3.9,9.4,2.1249
2010,3,28,11.08,0.3,4.2,7.1,2.3735
2010,3,29,1.18,0.59,8.1,14.6,2.3891
2010,3,30,5.14,0.95,6.4,12.9,1.9432
2010,3,31,1.14,1.01,4.1,7.4,1.6332
2010,4,1,5.92,0.47,1.2,2.7,1.7581
2010,4,2,0.03,1.09,2,6.6,1.4292
2010,4,3,0.42,1.02,5.9,11.5,1.3244
2010,4,4,10.23,0.19,4.5,6.8,1.3969
2010,4,5,7.25,0.58,2.8,5.8,1.6611
2010,4,6,0,1.26,6.1,12.4,1.495
2010,4,7,0,1.26,8.2,14.5,1.4549
2010,4,8,0.8,0.94,9.4,12.5,1.4014
2010,4,9,0.23,0.97,8.4,10.8,1.3111
2010,4,10,0.84,1.16,7,10,1.2665
2010,4,11,1.31,1.52,3.4,6.9,1.2063
2010,4,12,1.05,1.6,3.5,7.2,1.1059
2010,4,13,1.05,1.54,4.9,8.4,1.0903
2010,4,14,5.87,1.3,4.1,6.9,1.0424
2010,4,15,1.71,1.4,5.3,9.1,1.097
2010,4,16,0.46,1.48,6.2,10,0.9699
2010,4,17,0.22,2.22,8.8,13.5,0.9454
2010,4,18,4.04,1.33,6.8,12,1
2010,4,19,0.64,2.46,8,13.3,1.0491
2010,4,20,2.13,2.74,8.5,14.3,0.9933
2010,4,21,1.96,2.31,8.5,13.3,1.0468
2010,4,22,0,2.72,9,13.9,0.9755
2010,4,23,0.2,2.24,10.1,15.3,0.951
2010,4,24,0.83,2.72,11.6,16.6,0.9588
2010,4,25,0.76,3.09,12,18.7,0.9565
2010,4,26,4.49,2.01,10.6,14.6,0.9989
2010,4,27,0.59,2.5,11.5,15.5,1.0134
2010,4,28,0,3.42,12.9,18.8,0.9922
2010,4,29,0,3.68,14.8,21.9,1.0011
2010,4,30,21.67,2.76,13.9,19.8,1.0602
2010,5,1,15.52,1.54,11.1,13.1,1.6232
2010,5,2,25.8,1.32,9,10.6,2.7057
2010,5,3,17.39,2.23,8.1,11.5,7.1573
2010,5,4,2.24,1.23,8.7,10.8,4.1115
2010,5,5,2.6,1.4,8.4,11.6,2.7057
2010,5,6,6.46,1.75,7.5,10.1,2.1461
2010,5,7,5.18,2.1,6.8,10,3.3545
2010,5,8,3.14,2.25,8.3,12.7,2.437
2010,5,9,6.78,2.45,9.2,14.8,1.9209
2010,5,10,7.16,2,10.2,13.5,2.0903
2010,5,11,7.16,2.93,10.8,18.5,2.3568
2010,5,12,7.55,2.31,10.5,13.2,1.8283
2010,5,13,12.68,1.42,7.7,8.7,1.9153
2010,5,14,5.26,1.57,6.7,8.3,2.6143
2010,5,15,12.1,2.44,6.6,9.5,2.7001
2010,5,16,7.62,2.2,6.1,9.8,4.9053
2010,5,17,4.63,2.72,8.1,12.3,2.6845
2010,5,18,8.77,3.12,7.6,10.8,2.233
2010,5,19,6.32,2.87,7,10.4,2.0457
2010,5,20,4.2,1.12,6.7,8,2.2353
2010,5,21,1.59,2.21,10,13.1,1.9209
2010,5,22,0.55,3.15,12.3,16.8,1.6109
2010,5,23,0.59,3.55,13.4,17.9,1.3768
2010,5,24,0,4.35,15,21.2,1.2375
2010,5,25,0.6,4.13,16.9,22.2,1.1628
2010,5,26,6.76,3.7,16.2,20.5,1.1884
2010,5,27,12.4,2.36,12.5,16,2.6567
2010,5,28,2.7,2.82,12.7,16.8,1.4738
2010,5,29,2.8,3.21,13.6,17.5,1.7135
2010,5,30,25.72,2.6,12,14.7,4.728
2010,5,31,14.17,3.41,9,11.7,5.1762
2010,6,1,4.53,1.85,9.5,12.3,2.5474
2010,6,2,21.51,1.31,9.5,10.4,4.2442
2010,6,3,15.95,1.06,10,10.8,16.4572
2010,6,4,0,4.09,14.8,19.8,5.1706
2010,6,5,0,4.36,16.7,22.6,2.5329
2010,6,6,19.38,3.77,18.3,23.9,2.1305
2010,6,7,26.58,2.28,16,18.8,2.9376
2010,6,8,6.77,3.04,16.9,22.6,1.7202
2010,6,9,0.03,5.33,19.6,26.6,1.3657
2010,6,10,0,5.34,21.6,28.1,1.1561
2010,6,11,0.34,3.14,19.1,22.5,1.0591
2010,6,12,1.97,1.41,15.6,16.8,1.1795
2010,6,13,13.6,1.3,14.7,15.8,1.2508
2010,6,14,3.99,3.09,15,17.2,3.67
2010,6,15,2.3,2.77,15.8,19.8,1.7793
2010,6,16,5.66,1.61,13.4,14.4,1.359
2010,6,17,11.81,2.41,13.9,17.4,1.8283
2010,6,18,30.41,1.63,12.1,13.7,14.7694
2010,6,19,23.37,1.71,9.9,11.4,11.6099
2010,6,20,13.76,2.7,8.6,11.9,8.1227
2010,6,21,4.14,2.76,10.1,13.6,4.65
2010,6,22,0.63,2.52,11.7,15.1,3.0558
2010,6,23,0,4.16,13.7,19.1,2.1806
2010,6,24,0,4.27,14.9,19.8,1.7146
2010,6,25,0.09,4.42,16.5,21.6,1.4415
2010,6,26,0.26,4.36,17.7,22.4,1.2553
2010,6,27,0,5.01,18.5,24.1,1.1093
2010,6,28,0,4.92,18.8,24.1,1.0067
2010,6,29,0.03,4.78,19.5,24.7,0.9498
2010,6,30,0.64,4.24,19.8,23.9,0.8963
2010,7,1,0.2,4.48,20,25.1,0.8517
2010,7,2,0.07,4.62,21.2,27.1,0.8127
2010,7,3,0.04,4.88,21.7,27.6,0.7614
2010,7,4,8.87,3.18,18.9,23.1,0.7403
2010,7,5,3.59,3.58,18.6,22.4,1.0892
2010,7,6,8.87,3.22,16.6,19,1.2007
2010,7,7,0.01,4.6,17.2,21.2,0.8005
2010,7,8,0,4.94,19.5,25.9,0.6767
2010,7,9,0,4.97,22.3,28.9,0.6288
2010,7,10,0.18,4.88,23.8,29.9,0.6042
2010,7,11,3.63,3.95,21.7,26.5,0.6689
2010,7,12,9.55,4.86,22.1,28.4,0.7882
2010,7,13,0.31,4.24,20.4,24.4,1.3267
2010,7,14,0.42,4.32,23.3,29.3,0.7358
2010,7,15,17.16,2.28,19.1,20.7,0.6154
2010,7,16,3.42,3.93,21.1,25.7,0.5686
2010,7,17,43.97,3.05,18,21.9,3.7615
2010,7,18,1.39,3.67,16.4,20,6.3691
2010,7,19,0,4.15,17.4,22.2,1.6466
2010,7,20,0,4.61,18.9,24.2,1.1594
2010,7,21,0.16,4.28,21.4,27.1,0.9554
2010,7,22,27.36,3.15,19.5,24.1,0.9655
2010,7,23,42.83,1.41,15.2,16.9,5.6021
2010,7,24,17.56,1.85,12,13.9,7.0357
2010,7,25,2.49,3.19,13.2,15.7,2.9867
2010,7,26,6.7,2.51,13.7,17.8,1.9432
2010,7,27,14.31,3.05,14.1,17.2,5.0101
2010,7,28,4.94,2.33,14.4,18.9,2.7347
2010,7,29,17.38,2.09,12.7,16.8,8.2465
2010,7,30,8.46,2.89,12.9,16.4,14.3948
2010,7,31,0,4.15,14.8,20.3,5.1918
2010,8,1,1.16,4.18,18.8,24.9,3.1606
2010,8,2,22.33,2.03,17.5,20.4,5.019
2010,8,3,12.16,3,14.8,17.2,6.1874
2010,8,4,0.06,3.28,14.7,19,3.6611
2010,8,5,45.05,0.76,12.7,13.5,13.1049
2010,8,6,15.49,2.71,12.3,15.1,24.3046
2010,8,7,0.01,3.31,14.2,19,7.3802
2010,8,8,11.16,2.75,14.7,20.1,4.5017
2010,8,9,0.13,3.68,16.4,21.5,3.5051
2010,8,10,1.12,3.18,17.4,21.8,2.6489
2010,8,11,1.75,3.18,18.1,21.9,2.2074
2010,8,12,22.47,1.73,15.9,19.5,2.4058
2010,8,13,8.5,2.01,14.5,16.9,2.4292
2010,8,14,6.81,3.06,14.9,20.5,1.9521
2010,8,15,13.29,2.66,14.2,17.8,2.7893
