P,E,Pr,RUNOFF
9.58,1.2,6.69073368368162,3.8977693524712
0.37,1.5,0.642699709847554,4.37092043098767
13.3,1,9.54695277158578,4.0001188243385
4.72,0.4,3.8177739030045,5.23613540447494
2.41,0.4,2.14200093526074,4.69185809514963
13.91,0.5,10.5160590735714,4.48644087145605
1.27,2.4,0.699729907458139,5.6516434844369
0,3.1,0.652493601313917,4.10367545712227
0,2.7,0.613098895165388,3.06784369211582
4.12,1.5,2.4744181459737,2.65971326054527
1.87,1,1.22755923766003,2.62107662547059
0,2.4,0.576967571064409,2.32325623380451
0,3.7,0.532413210613027,1.97433845133982
0.09,4.1,0.488505648632605,1.73388217058173
0,4.4,0.444932092274673,1.55450030089365
0,3.8,0.409902529251057,1.40681410696275
0.87,1.6,0.400616840278802,1.28406054703264
0.22,3.1,0.375698184108862,1.18245193871771
0,3.8,0.346112276263488,1.09461992563161
0,3.2,0.32261297055095,1.01700522296948
2.51,1.4,1.01608963360139,0.97398602116492
3.58,0.2,2.44583502141529,1.06162966919054
5.03,0.6,3.12776995221408,1.31222935346201
3.2,0.6,1.987540949162,1.53893538826068
0.15,3.5,0.320664068452983,1.489916215119
0.02,4.6,0.29085754310687,1.24947024285205
5.44,3.7,1.35807668338484,1.14143806980489
3.17,3.1,0.334484280838669,1.17215770208692
0.41,3.2,0.274085800275768,1.06466075934087
17.26,3.2,8.93271875687485,1.28327622876764
0.92,2.8,0.295748196659329,2.2726738005087
0,5.3,0.264379950865458,1.82857777751846
0,6.2,0.231983755931589,1.41204940934146
2.85,3.1,0.22951258251074,1.25776894335586
2.55,4.9,0.217623637400359,1.14199693024365
16.3,6.3,6.07924519570391,1.27095466119202
1.45,2.3,0.234230400183848,1.87771928366399
0.11,2.6,0.221465745337937,1.55205534921846
0,3.7,0.204301377995783,1.24876554874999
9.87,3,4.16513767845195,1.28203886519916
2.65,3.5,0.213689935268642,1.64237279460226
0.02,2.1,0.203745860754187,1.39045001724318
2.35,1.4,0.745839250730533,1.18002778648881
3.68,1,1.74117993602264,1.1922381452111
0.77,2.7,0.200534003463098,1.25181899740678
0,2.6,0.189182121463795,1.09629125593195
13.24,0,7.77741248133668,1.25159785289585
41.31,1.8,24.2529608697939,3.37699184004437
1.15,2.4,0.303142096514274,7.99327421664076
0.06,1.8,0.290855073436573,5.14498838169847
1.26,2.1,0.284122045921017,3.37829428568644
3.96,1.2,1.97225033198444,2.77946573790789
10.22,0.9,6.05786820299323,2.93255966857224
1.15,2.3,0.3031241570511,3.42235508077649
4.13,2.5,1.31076508743583,2.71555928337337
11.8,3.7,5.36415641951166,2.59419916654486
12.55,0.7,7.84817295273011,3.49280654518781
18.06,2.9,10.183322953208,4.92741899313036
2.2,2.2,0.394643157731101,5.78263925528131
0,3.4,0.366399205060015,4.00246134163158
0,4.6,0.332309592992784,2.93348647317601
0,3.9,0.305512574215838,2.39852022328104
3.23,2.7,0.631808773014927,2.04663129302212
2.33,2.3,0.321224720712566,1.82006746282462
1.08,1.8,0.296379427597255,1.59773127330092
0.05,4.3,0.270549051629942,1.41690780829575
0,5.2,0.242253645446679,1.27483427618589
0,4.1,0.221709913683979,1.15626063811411
0,4.8,0.19998674088535,1.05612083161641
0.18,3.3,0.186662174454266,0.970374995162708
0,4.8,0.168262884014797,0.896531013089556
0,3.4,0.156104790437966,0.831790010449097
0,2.9,0.146327881372819,0.775022823578845
0,7,0.125789826158048,0.724687723987531
8.71,2.9,3.16715987160014,0.773457730469325
1.78,3.5,0.129974355606678,1.01657721425847
19.32,0.3,10.3769534223859,1.23065576769199
32.45,0.9,18.2402569049549,3.26621635052162
7.64,3.5,2.66356388355429,6.35645586955521
4.87,3.1,1.28238154780269,4.85153483895693
0.38,3.9,0.223404854316735,3.4856899582703
0,5.4,0.199066719675797,2.68478422283282
4.38,4.3,0.243541447235868,2.19296737737573
6.28,1.7,2.81465527868781,2.00242183667967
4.69,2.7,1.34943490139832,2.16686800452161
7.53,3.4,2.59667185712633,2.10091062648324
1.94,5.2,0.203669471809794,2.07669772561382
0,5.2,0.1821505828941,1.72145623249084
0,5.5,0.161811747207868,1.45232788176463
0.63,4.7,0.148021469022628,1.28830386710581
10.08,1.8,4.64082914489678,1.33883300748053
0.93,4.7,0.150087381520628,1.7604762322322
0,5.7,0.132634819319886,1.46782247622923
0,6.5,0.115153572880625,1.20015045628508
0,5,0.103148858052845,1.0766036502724
0,5.3,0.0917507515870213,0.978253013323593
0,6.3,0.0798041776794737,0.894696925171664
0,5.6,0.0704251064338785,0.822691208009576
0,6.3,0.0611490069087269,0.760173134049461
0,5.9,0.0535220362270371,0.705383185850373
24.34,6.9,8.005052919732,0.90848067221507
10.82,2.7,3.90617247569239,1.85411588984805
0.07,3.5,0.0760916903433213,1.96878438027189
6.18,3.7,1.24406364221996,1.50931040760498
17.33,4.7,6.20398141138976,1.64300822939196
4.39,3.5,0.532770126054616,2.27213629394202
20.25,5,7.81944608254883,2.25299424386653
23.01,4,10.2036039591149,3.6123225676528
2.25,3.6,0.147247357419791,4.73626031731219
4.13,3.4,0.537612563945098,3.35465784510502
0,4.3,0.134704866808671,2.53097650005109
0.05,5.4,0.119856344949544,2.07994664523871
0,3.4,0.111115902129776,1.75844861928461
7.32,4.7,1.44161838607963,1.5845853649854
13.17,4.7,4.49182740761594,1.76472435604904
8.75,5.7,1.72343731596855,2.20106682997308
1.81,4,0.126651885014922,2.00614067269738
17.01,4.1,6.97736579111309,1.92674705522163
0.14,4.3,0.135867198698472,2.64267189400311
0.96,5.6,0.122729834222684,2.10087806120489
6.15,6.1,0.14809881000046,1.64358529085124
4.42,2.7,1.01118833389643,1.47304652510472
1.11,3.9,0.117249321056824,1.41505489762865
10.48,7.7,1.54456009171469,1.30093690858327
2.62,0.5,1.21592013977217,1.35916583078741
7.55,3.4,2.28594994639481,1.4072538834388
11.37,2.8,4.67477791239868,1.65898553520881
6.72,3.6,1.81894374552506,2.07509411298113
3.98,5.6,0.145236437584938,1.89454272552349
0.03,3.9,0.133375871498028,1.51232640976958
0,5.5,0.118290223875783,1.29398722096582
7.24,3.8,1.88975784121177,1.22769724219569
4.63,2.7,1.1230714596409,1.35321105951074
1.46,3.8,0.119787030829873,1.29733372775835
1.45,3.2,0.115026863888411,1.10629586254691
0.98,3.6,0.108422102658591,0.97989635910874
11.11,1.5,5.0295529068581,1.07302045143749
2.35,2.2,0.200378311574466,1.53876932820117
0.18,4.5,0.111983116241204,1.28972487615252
0.12,4.7,0.101204777675061,1.04206261354473
0.29,4.4,0.0923589782576329,0.942166157071218
4.64,3.8,0.501924763569226,0.878664043474188
5.15,4,0.65555659339618,0.870807727577553
10.09,6.6,1.81455258751941,0.909875934845897
31.84,2.8,15.2631252249448,1.5597104616566
8.13,1.5,3.72436209815238,3.75449090207049
1.35,2.9,0.152138525752235,3.39668278827154
0.05,3.8,0.140084886478117,2.37439401957453
1.77,3.2,0.135422745702244,1.89858858995059
0.62,2.4,0.129955944546225,1.63057029404645
0.06,4.1,0.118875017391847,1.42808190671582
2.7,3.9,0.115495860295434,1.26727815961438
0,4.9,0.103678988616247,1.13718480020699
0.35,5.6,0.0923244416386543,1.02899119711846
15.85,5.6,5.18783846573271,1.12401199272878
2.7,4.4,0.102795810745315,1.60907458362925
0.25,2,0.098710372313202,1.33267433474395
3.55,2.3,0.716948033966638,1.09735622316755
0,3.5,0.0926976520808408,1.05821245586799
0.26,4.3,0.0846978900086816,0.951864063230318
23.77,1.1,11.4509681866251,1.27034734037661
12,2.3,5.1609034939206,2.894999162359
3.1,1.7,0.867982284913114,3.08379225422431
1.43,1.5,0.134254084716635,2.33053755449589
13.86,4.1,5.34370764693439,2.09824612124031
3.1,1.9,0.797273050958314,2.60230029357582
2.61,2.1,0.427377921800643,2.20786896264071
36.55,1.5,20.0975444716618,2.87853955420463
1.73,1.2,0.532432009176314,6.53312344520842
0.18,2.5,0.213279836461642,4.53488417767161
0.23,1.7,0.205900110931837,3.06428917399898
2.77,1.2,1.10509603688935,2.50209193186809
13.91,0.6,7.97910509295333,2.67530656228181
0.82,3.4,0.224311761030227,3.57592724925109
0,4.9,0.201929726064809,2.73935788632181
0,4,0.185101678023992,2.10075368942695
0,3.7,0.170693952427484,1.78404321026327
0,2.3,0.162026969496643,1.55179558793532
0,2.6,0.152839531666363,1.37049438971516
0,2.6,0.144166830587214,1.22510484121402
0,2.3,0.136840370988372,1.10600312207537
0,1.9,0.130984006383794,1.00687891666507
0,1.7,0.125910234920979,0.923282076101566
0,3.3,0.116990148919557,0.851763537529208
0,2.7,0.110086746437315,0.789521301799928
0,4,0.100731803683734,0.734955967285731
0,3.3,0.093548368070103,0.686581912211083
0,2.2,0.0889577286500835,0.643624145263582
0,3.6,0.0820515562637425,0.605383433995103
0,3.9,0.0751686111678571,0.57083326090969
0,2.9,0.0703736268441278,0.539468813088293
0,2.9,0.0658755448311539,0.511073825009261
0,1.7,0.0633160246256912,0.485281761907455
0.22,1.6,0.0612876969338842,0.461863107420317
0.72,0.3,0.249738699838136,0.445396807513765
0.1,1.1,0.0601525412484584,0.440153730965825
0.05,0.7,0.0591768706867645,0.416642537241303
0,1.3,0.0573823371245097,0.394258886920826
0,2.5,0.0541727094341881,0.378103744933354
0,1.7,0.0520613376821317,0.363198104772836
0,2.3,0.049362151230783,0.349301031702857
0,1.4,0.0477559263184881,0.336307271333718
0.01,2.1,0.0454888359340112,0.32417695688171
0,1.3,0.0441065204466194,0.312791408237896
0.04,1.5,0.0426113134544655,0.302127415043827
0,3.4,0.0393940115920826,0.29206971108337
0,2.8,0.0369126913069817,0.282444753244927
0,1.8,0.035381840055914,0.273325933629831
0.04,1.9,0.0338664373304817,0.264763208993586
0.4,2,0.0326081318813002,0.256679825529615
0,2.1,0.0310369797385735,0.249021892867786
0,1.9,0.0296758269455365,0.241732807823201
12.07,1.8,4.14426229964741,0.322207858871255
1.03,1.4,0.0366652711959151,0.597140723904274
0,2.1,0.0349044164637401,0.473663208153683
0,2.2,0.033149818146896,0.344509055278763
0,2.3,0.0314087190869952,0.326068783916103
0,1.6,0.0302397569930619,0.313983854408002
0,1.4,0.0292478403862381,0.302703575266503
0.9,0.4,0.222834016596637,0.296488149426381
2.32,0.7,0.660424658123439,0.313630618885821
0.01,1.8,0.0293434063624012,0.341248927273693
0,2.2,0.0278608752449441,0.308758734440929
0,1.3,0.0270078861018541,0.28099809533076
0,0.9,0.0264242254656585,0.270947236204573
3.54,0,1.3835261190109,0.291735611376158
3.35,0,1.33263983873703,0.403166392134368
0.4,2.8,0.0291717994890597,0.446574728498977
1.45,1,0.203277012199052,0.365406972052857
0.07,2.3,0.0279328434380507,0.327164292739198
0,2,0.0266426080549282,0.309345229648287
1.29,0.5,0.327170207906041,0.300418293551702
6.04,0.8,2.05747804784944,0.356036943460195
3.91,0.9,1.21548838915404,0.507506830989232
1.01,2.1,0.0317365197468896,0.51660560385999
0,1.8,0.0304153992891078,0.41119700525425
0,1.3,0.0294856898582405,0.359704910146425
0,1.5,0.0284522880593603,0.343704814633459
0,1.6,0.0273909271032283,0.330307422762256
5.12,0.8,1.69954522280619,0.356433188660046
5.26,0.8,1.79047556824869,0.505466970707072
0,1.4,0.0321872632279795,0.575936114294188
0,1.7,0.0309188459034396,0.462630945806616
0.18,0.7,0.0305168335775249,0.392731337727267
7.55,0.3,2.92325434177176,0.444614754207343
5.26,0,2.18574919016025,0.707025053180061
0.05,1,0.0388601165705883,0.7802322957771
0,0.2,0.0386313892671962,0.608717970716856
0,1.4,0.0373698700176145,0.514438866886658
0.01,0,0.0413817925322059,0.484466813410999
0,0,0.0372794734931732,0.460212367310163
0,0,0.0372305305920921,0.437804465059969
0,6.2,0.0322692077405112,0.417233183609072
0,1.2,0.0313557846420183,0.398114407128909
0,1.3,0.0303978408894719,0.380591424380726
0,0.7,0.029878697531041,0.364525009587669
0,1.6,0.0287654019652059,0.349679047562004
0,0.6,0.0283396279177792,0.335884026559923
0,1.2,0.0275358320653437,0.323073305990928
0,1.1,0.0268164543886607,0.311123674085536
0,1.2,0.0260551584994569,0.299947942243597
0,1,0.0254328554222146,0.289480376224387
0,0.3,0.0252319945472273,0.279674076836226
0.05,0.6,0.0248879135081531,0.270493227051186
2.22,1,0.483424626178612,0.271760651900583
7.02,0.8,2.41681604544773,0.345966217754156
